film_id,"title","release_date",release_week,"runtime",budget,revenue,profit,animation,adventure,action,comedy,crime,drama,fantasy,family,history,horror,music,mystery,romance,science fiction,thriller,war,western,"genres",hit,num_bankable_actor
82654,"Warm Bodies","2013-01-31",4,"97.0",35000000,116980662,23490331.0000,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,"[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",0,0
82675,"Taken 2","2012-09-27",39,"91.0",45000000,376141306,143070653.0000,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",1,1
82679,"Fun Size","2012-10-25",43,"87.0",14000000,11417362,-8291319.0000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"[{'id': 35, 'name': 'Comedy'}]",0,0
82682,"Gangster Squad","2013-01-10",1,"113.",60000000,105200903,-7399548.5000,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",0,0
82687,"The Guilt Trip","2012-12-19",51,"95.0",40000000,41863726,-19068137.0000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"[{'id': 35, 'name': 'Comedy'}]",0,0
82690,"Wreck-It Ralph","2012-11-01",44,"108.",165000000,471222889,70611444.5000,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}]",1,0
82693,"Silver Linings Playbook","2012-09-08",36,"122.",21000000,205738714,81869357.0000,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",1,1
82695,"Les Misérables","2012-12-18",51,"157.",61000000,441809770,159904885.0000,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",1,0
82696,"Hope Springs","2012-08-07",32,"100.",30000000,114281051,27140525.5000,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",0,0
82700,"After Earth","2013-05-30",21,"100.",130000000,243843127,-8078436.5000,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",0,1
82702,"How to Train Your Dragon 2","2014-06-12",23,"102.",145000000,609123048,159561524.0000,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",1,0
82703,"Mr. Peabody & Sherman","2014-02-07",5,"92.0",145000000,272912430,-8543785.0000,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"[{'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}]",0,0
82825,"Kahaani","2012-03-09",10,"122.",1200000,16000000,6800000.0000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",0,0
82990,"Paranormal Activity 4","2012-10-17",42,"95.0",5000000,142817992,66408996.0000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"[{'id': 27, 'name': 'Horror'}]",1,0
82992,"Fast & Furious 6","2013-05-06",18,"130.",160000000,788679850,234339925.0000,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",1,1
83542,"Cloud Atlas","2012-10-26",43,"172.",102000000,130482868,-36758566.0000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,"[{'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}]",0,1
83666,"Moonrise Kingdom","2012-05-16",20,"94.0",16000000,68263166,18131583.0000,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",0,1
83686,"The Words","2012-09-07",36,"96.0",6000000,13231461,615730.5000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",0,1
83770,"On the Road","2012-05-22",21,"137.",25000000,8784318,-20607841.0000,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",0,0
83902,"Na Tum Jaano Na Hum","2002-05-09",18,"151.",350000,6100000,2700000.0000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",0,0
84084,"Wilson","1944-08-01",31,"154.",2995000,2000000,-1995000.0000,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10402, 'name': 'Music'}]",0,0
84165,"2 Days in New York","2012-03-28",13,"91.0",8000000,1653792,-7173104.0000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"[{'id': 35, 'name': 'Comedy'}]",0,0
84174,"Bachelorette","2012-08-06",32,"87.0",3000000,11947954,2973977.0000,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",0,0
84175,"Beasts of the Southern Wild","2012-06-29",26,"93.0",1800000,21107746,8753873.0000,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]",0,0
84200,"For a Good Time, Call...","2012-08-31",35,"85.0",850000,1243961,-228019.5000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"[{'id': 35, 'name': 'Comedy'}]",0,0
84305,"Lay the Favorite","2012-06-22",25,"94.0",26350000,1576687,-25561656.5000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",0,1
84329,"Robot & Frank","2012-08-16",33,"85.0",2500000,3325038,-837481.0000,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",0,0
84332,"Safety Not Guaranteed","2012-06-08",23,"85.0",750000,4007792,1253896.0000,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 18, 'name': 'Drama'}]",0,0
84336,"Shadow Dancer","2012-02-12",7,"101.",6300000,419953,-6090023.5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"[{'id': 53, 'name': 'Thriller'}]",0,0
84341,"Smashed","2012-09-12",37,"85.0",500000,376597,-311701.5000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"[{'id': 18, 'name': 'Drama'}]",0,0
84355,"Your Sister's Sister","2011-09-11",37,"90.0",125000,3200000,1475000.0000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",0,0
84401,"Sholem Aleichem: Laughing In The Darkness","2012-02-24",8,"93.0",500000,845188,-77406.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[{'id': 99, 'name': 'Documentary'}]",0,0
84858,"Agneepath","2012-01-25",4,"174.",11097000,49028000,13417000.0000,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",0,0
84892,"The Perks of Being a Wallflower","2012-09-20",38,"102.",13000000,33400000,3700000.0000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",0,0
85038,"Welcome to the North","2012-01-18",3,"110.",6000000,35000000,11500000.0000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"[{'id': 35, 'name': 'Comedy'}]",0,0
85277,"Happy Family","2006-12-14",50,"83.0",800000,966214,-316893.0000,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",0,0
85350,"Boyhood","2014-06-05",22,"164.",4000000,44349000,18174500.0000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"[{'id': 18, 'name': 'Drama'}]",0,0
85435,"A Few Best Men","2011-10-14",41,"97.0",12468389,29007412,2035317.0000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"[{'id': 35, 'name': 'Comedy'}]",0,0
85446,"Step Up Revolution","2012-07-26",30,"99.0",33000000,140470746,37235373.0000,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,"[{'id': 10402, 'name': 'Music'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",0,0
85545,"Elles","2011-09-09",36,"96.0",4000000,911466,-3544267.0000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",0,0
85870,"My Way","2012-03-14",11,"148.",27563396,29193330,-12966731.0000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"[{'id': 18, 'name': 'Drama'}]",0,0
85889,"Filth","2013-09-23",38,"97.0",5000000,9114264,-442868.0000,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",0,0
86467,"Bel Ami","2012-03-09",10,"102.",9000000,8303261,-4848369.5000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",0,0
86718,"7Aum Arivu","2011-10-26",43,"168.",16000000,98900000,33450000.0000,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",0,0
86825,"Stoker","2013-02-28",8,"99.0",12000000,12077441,-5961279.5000,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",0,0
86829,"Inside Llewyn Davis","2013-10-06",40,"105.",11000000,32935319,5467659.5000,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",0,0
86834,"Noah","2014-03-20",11,"139.",125000000,362637473,56318736.5000,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"[{'id': 18, 'name': 'Drama'}, {'id': 12, 'name': 'Adventure'}]",1,0
86837,"Amour","2012-07-01",27,"127.",8900000,29844753,6022376.5000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",0,0
86838,"Seven Psychopaths","2012-09-07",36,"110.",15000000,19422261,-5288869.5000,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",0,0
86868,"La Vérité si je Mens ! 3","2012-01-31",5,"120.",25496629,40924982,-5034138.0000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"[{'id': 35, 'name': 'Comedy'}]",0,0
87093,"Big Eyes","2014-12-24",51,"105.",10000000,28883511,4441755.5000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"[{'id': 18, 'name': 'Drama'}]",0,0
87101,"Terminator Genisys","2015-06-23",25,"126.",155000000,440603537,65301768.5000,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 12, 'name': 'Adventure'}]",1,1
87368,"17 Girls","2011-06-13",24,"87.0",4141459,201607,-4040655.5000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"[{'id': 18, 'name': 'Drama'}]",0,0
87421,"Riddick","2013-09-02",35,"119.",38000000,98337295,11168647.5000,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",0,1
87428,"That's My Boy","2012-06-14",24,"116.",70000000,58058367,-40970816.5000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"[{'id': 35, 'name': 'Comedy'}]",0,1
87492,"Foxcatcher","2014-05-19",20,"134.",24000000,12096300,-17951850.0000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",0,0
87499,"The East","2013-05-31",21,"116.",6500000,2401510,-5299245.0000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",0,0
87502,"Flight","2012-11-02",44,"138.",31000000,161772375,49886187.5000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"[{'id': 18, 'name': 'Drama'}]",1,0
87516,"Oldboy","2013-11-14",45,"104.",30000000,4861022,-27569489.0000,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}, {'id': 28, 'name': 'Action'}]",0,0
87533,"Bulletproof","1988-04-20",16,"94.0",5000000,807947,-4596026.5000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",0,0
87567,"The Big Wedding","2013-04-25",16,"90.0",35000000,21819348,-24090326.0000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"[{'id': 35, 'name': 'Comedy'}]",0,1
87729,"Jefferson in Paris","1995-03-31",13,"139.",14000000,2474000,-12763000.0000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",0,0
87818,"Movie 43","2013-01-01",0,"90.0",6000000,32438988,10219494.0000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"[{'id': 35, 'name': 'Comedy'}]",0,0
87827,"Life of Pi","2012-11-20",47,"127.",120000000,609016565,184508282.5000,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}]",1,0
88005,"Seeking a Friend for the End of the World","2012-06-22",25,"101.",10000000,9636289,-5181855.5000,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 878, 'name': 'Science Fiction'}]",0,0
88036,"Sparkle","2012-08-17",33,"116.",14000000,24637469,-1681265.5000,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",0,0
88042,"Parental Guidance","2012-12-25",52,"104.",25000000,119772232,34886116.0000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"[{'id': 35, 'name': 'Comedy'}]",0,0
88224,"Manny & Lo","1996-01-22",3,"88.0",500000,431326,-284337.0000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",0,0
88273,"A Royal Affair","2012-03-29",13,"137.",8000000,7594693,-4202653.5000,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10749, 'name': 'Romance'}]",0,0
88491,"Chapiteau-Show","2011-12-12",50,"207.",2000000,393816,-1803092.0000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"[{'id': 35, 'name': 'Comedy'}]",0,0
88641,"There Goes My Baby","1994-09-02",35,"99.0",10500000,123509,-10438245.5000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",0,0
88751,"Journey to the Center of the Earth","2008-07-10",27,"93.0",45000000,101702060,5851030.0000,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",0,0
88794,"J. Edgar","2011-11-09",45,"137.",35000000,84606030,7303015.0000,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}, {'id': 36, 'name': 'History'}]",0,1
89492,"This Is 40","2012-12-20",51,"134.",35000000,88058786,9029393.0000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"[{'id': 35, 'name': 'Comedy'}]",0,0
89691,"ATM","2012-02-17",7,"90.0",3000000,3010,-2998495.0000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",0,0
89750,"Pink Ribbons, Inc.","2011-09-11",37,"97.0",900000,25000,-887500.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[{'id': 99, 'name': 'Documentary'}]",0,0
89868,"Paws","1997-09-25",38,"83.0",137731,1778391,751464.5000,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"[{'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",0,0
91070,"L!fe Happens","2011-06-18",24,"100.",930000,30905,-914547.5000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"[{'id': 35, 'name': 'Comedy'}]",0,0
91073,"Late Autumn","2010-09-10",36,"113.",6200000,4820000,-3790000.0000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"[{'id': 18, 'name': 'Drama'}]",0,0
91314,"Transformers: Age of Extinction","2014-06-25",25,"165.",210000000,1091405097,335702548.5000,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",1,0
91911,"Behind the Burly Q","2010-04-23",16,"97.0",250000,23859,-238070.5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[{'id': 99, 'name': 'Documentary'}]",0,0
92182,"Silent House","2011-01-21",3,"85.0",2000000,13101672,4550836.0000,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]",0,0
92591,"Bernie","2012-04-27",17,"100.",5000000,9206470,-396765.0000,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",0,0
92834,"Vizontele Tuuba","2004-01-21",3,"111.",3000000,13954476,3977238.0000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",0,0
93456,"Despicable Me 2","2013-06-25",25,"98.0",76000000,970761885,409380942.5000,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",1,0
93828,"Welcome to the Punch","2013-03-15",10,"99.0",8500000,9747,-8495126.5000,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}]",0,0
94329,"The Raid","2011-09-08",36,"101.",1100000,4105187,952593.5000,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",0,0
94348,"Alex Cross","2012-10-18",42,"101.",45000000,30353232,-29823384.0000,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]",0,0
94440,"The Boost","1988-12-23",51,"95.0",8000000,784990,-7607505.0000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",0,0
94901,"About Cherry","2012-02-14",7,"102.",2500000,3003,-2498498.5000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"[{'id': 18, 'name': 'Drama'}]",0,0
95610,"Bridget Jones's Baby","2016-09-14",37,"123.",35000000,211952420,70976210.0000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"[{'id': 35, 'name': 'Comedy'}]",1,0
96239,"Remington and the Curse of the Zombadings","2011-08-31",35,"96.0",22361,721651,338464.5000,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,"[{'id': 10769, 'name': 'Foreign'}, {'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}, {'id': 18, 'name': 'Drama'}]",0,0
96399,"For Greater Glory - The True Story of Cristiada","2012-06-01",22,"145.",12000000,9622846,-7188577.0000,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,"[{'id': 36, 'name': 'History'}, {'id': 18, 'name': 'Drama'}]",0,0
96721,"Rush","2013-09-02",35,"123.",38000000,90247624,7123812.0000,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}]",0,0
96936,"The Bling Ring","2013-06-12",23,"90.0",15000000,19145732,-5427134.0000,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",0,0
97020,"RoboCop","2014-01-30",4,"102.",120000000,242688965,1344482.5000,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",0,0
97365,"Rust and Bone","2012-05-17",20,"123.",15400000,25762027,-2518986.5000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",0,0
97367,"The Place Beyond the Pines","2013-03-20",11,"140.",15000000,35485608,2742804.0000,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",0,1
97370,"Under the Skin","2014-03-14",10,"108.",13300000,5380251,-10609874.5000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,"[{'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 18, 'name': 'Drama'}]",0,0
97430,"The Man with the Iron Fists","2012-11-02",44,"96.0",15000000,15608545,-7195727.5000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[{'id': 28, 'name': 'Action'}]",0,0
97614,"Deadfall","2012-11-08",45,"95.0",12000000,66351,-11966824.5000,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",0,0
97630,"Zero Dark Thirty","2012-12-19",51,"157.",40000000,132820716,26410358.0000,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",0,0
98203,"Captive","2012-09-05",36,"120.",11180,24591,1115.5000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",0,0
98339,"The Samaritan","2012-03-02",9,"90.0",12000000,2521,-11998739.5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"[{'id': 53, 'name': 'Thriller'}]",0,0
98357,"Broken City","2013-01-18",2,"109.",56000000,19701164,-46149418.0000,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",0,0
98502,"The Myth Of Fingerprints","1997-09-17",37,"93.0",2000000,458815,-1770592.5000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",0,0
98548,"People Like Us","2012-06-29",26,"114.",16000000,12434778,-9782611.0000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"[{'id': 18, 'name': 'Drama'}]",0,0
98566,"Teenage Mutant Ninja Turtles","2014-08-07",31,"101.",125000000,477200000,113600000.0000,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}]",1,0
99861,"Avengers: Age of Ultron","2015-04-22",16,"141.",280000000,1405403694,422701847.0000,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",1,1
100042,"Dumb and Dumber To","2014-11-12",45,"110.",40000000,169837010,44918505.0000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"[{'id': 35, 'name': 'Comedy'}]",1,1
